Distances,RSSI
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-59
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-58
0.7,-57
0.7,-57
0.7,-57
0.7,-57
0.7,-57
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-56
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-55
0.7,-54
0.7,-54
0.7,-54
0.7,-54
0.7,-54
0.8,-67
0.8,-67
0.8,-67
0.8,-67
0.8,-67
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-66
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-65
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-64
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-63
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-62
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-61
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-60
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-59
0.8,-58
0.8,-58
0.8,-58
0.9,-67
0.9,-67
0.9,-67
0.9,-66
0.9,-66
0.9,-66
0.9,-66
0.9,-66
0.9,-66
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-65
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-64
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-63
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-62
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-61
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-60
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-59
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-58
0.9,-57
1.0,-74
1.0,-73
1.0,-73
1.0,-73
1.0,-72
1.0,-71
1.0,-71
1.0,-71
1.0,-71
1.0,-71
1.0,-71
1.0,-71
1.0,-71
1.0,-71
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-70
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-69
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-68
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-67
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-66
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-65
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-64
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-63
1.0,-62
1.0,-62
1.0,-62
1.0,-62
1.0,-61
